2455478.52865  18.385   0.030
2455480.53298  18.388   0.032
2455481.50194  18.440   0.052
2455485.54894  18.308   0.035
2455486.53517  18.444   0.045
2455487.51829  18.363   0.028
2455488.50556  18.385   0.034
2455489.49174  18.436   0.056
2455490.54887  18.268   0.044
2455493.51947  18.427   0.055
2455495.50881  18.390   0.031
2455497.50827  18.404   0.037
2455499.51434  18.354   0.040
2455504.50424  18.443   0.051
2455598.88135  18.324   0.040
2455599.88888  18.426   0.062
2455600.87744  18.396   0.029
2455616.90062  18.387   0.048
2455622.89988  18.342   0.027
2455625.83359  18.475   0.030
2455627.82691  18.341   0.026
2455628.90966  18.418   0.046
2455629.83735  18.370   0.028
2455631.86569  18.351   0.026
2455633.82077  18.442   0.027
2455634.81455  18.372   0.030
2455637.85112  18.406   0.036
2455639.81747  18.382   0.032
2455639.89305  18.381   0.026
2455640.79191  18.423   0.044
2455640.87791  18.411   0.030
2455641.79698  18.385   0.032
2455642.76272  18.419   0.036
2455642.85727  18.418   0.029
2455642.87857  18.373   0.030
2455643.78414  18.362   0.030
2455643.88240  18.343   0.024
2455644.79164  18.351   0.047
2455644.90741  18.414   0.031
2455648.77455  18.453   0.031
2455648.88246  18.324   0.022
2455649.77991  18.383   0.026
2455649.88639  18.399   0.020
2455650.77203  18.361   0.021
2455650.87868  18.352   0.022
2455651.79430  18.418   0.024
2455651.91281  18.366   0.021
2455652.83690  18.353   0.018
2455653.87975  18.375   0.022
2455653.89284  18.392   0.021
2455654.81550  18.368   0.023
2455654.89854  18.418   0.023
2455655.80629  18.374   0.024
2455655.89155  18.404   0.022
2455656.84243  18.392   0.020
2455657.80381  18.390   0.021
2455657.89076  18.381   0.019
2455658.79992  18.408   0.026
2455658.89723  18.384   0.027
2455659.75138  18.425   0.024
2455659.82957  18.371   0.024
2455659.91995  18.430   0.025
2455660.80365  18.377   0.022
2455660.91842  18.330   0.029
2455662.79481  18.366   0.023
2455662.89664  18.408   0.025
2455664.75895  18.413   0.042
2455664.86099  18.423   0.027
2455665.74185  18.393   0.037
2455665.85199  18.446   0.025
2455667.72227  18.422   0.027
2455667.92567  18.395   0.024
2455668.92805  18.446   0.044
2455669.92270  18.362   0.033
2455670.89746  18.368   0.034
2455675.77393  18.425   0.030
2455676.70055  18.382   0.016
2455676.87948  18.382   0.020
2455677.82864  18.388   0.025
2455679.74044  18.413   0.022
2455679.92373  18.363   0.024
2455680.82665  18.325   0.022
2455681.71467  18.353   0.027
2455681.90157  18.460   0.026
2455682.79457  18.373   0.025
2455683.76960  18.396   0.023
2455684.68162  18.417   0.027
2455684.89293  18.369   0.025
2455685.85994  18.366   0.019
2455686.76376  18.360   0.021
2455687.65774  18.424   0.036
2455687.84815  18.274   0.020
2455689.77698  18.380   0.021
2455690.76765  18.495   0.030
2455691.68964  18.377   0.025
2455691.88005  18.348   0.026
2455692.78176  18.432   0.025
2455692.94057  18.406   0.057
2455693.80613  18.389   0.022
2455694.62676  18.356   0.030
2455694.81446  18.395   0.023
2455695.63491  18.387   0.036
2455695.85427  18.379   0.021
2455696.66119  18.372   0.030
2455696.84216  18.420   0.031
2455697.67672  18.410   0.030
2455697.84430  18.354   0.027
2455698.68381  18.424   0.036
2455698.84379  18.332   0.029
2455703.78333  18.404   0.042
2455705.82190  18.378   0.028
2455706.75664  18.383   0.031
2455707.65179  18.349   0.024
2455707.81724  18.387   0.024
2455708.62472  18.427   0.046
2455708.81955  18.265   0.030
2455709.66651  18.317   0.020
2455712.72352  18.327   0.022
2455712.92121  18.478   0.046
2455714.60145  18.409   0.037
2455714.61587  18.375   0.031
2455715.67345  18.391   0.023
2455715.84863  18.376   0.026
2455716.74544  18.475   0.023
2455716.91630  18.421   0.039
2455722.64662  18.391   0.025
2455723.54772  18.363   0.039
2455723.72528  18.362   0.022
2455724.54451  18.447   0.052
2455724.77481  18.442   0.030
2455725.69990  18.370   0.022
2455726.60211  18.387   0.035
2455726.77283  18.366   0.053
2455734.75422  18.403   0.042
2455735.68093  18.413   0.028
2455735.88356  18.374   0.040
2455736.62179  18.340   0.019
2455736.83572  18.407   0.024
2455737.63177  18.374   0.019
2455737.80721  18.374   0.023
2455738.65893  18.402   0.020
2455739.49647  18.430   0.042
2455739.54396  18.370   0.031
2455739.60050  18.388   0.023
2455739.66405  18.340   0.019
2455739.72946  18.358   0.022
2455739.80123  18.325   0.026
2455740.51813  18.394   0.035
2455740.65681  18.401   0.026
2455740.72715  18.354   0.026
2455740.78844  18.406   0.025
2455740.86679  18.407   0.041
2455741.49853  18.502   0.041
2455741.57253  18.337   0.026
2455741.65792  18.395   0.024
2455741.75106  18.370   0.022
2455741.83715  18.416   0.026
2455742.51484  18.407   0.033
2455742.55786  18.418   0.029
2455742.59304  18.396   0.026
2455742.67084  18.316   0.018
2455742.77039  18.406   0.021
2455743.64268  18.463   0.032
2455743.81965  18.336   0.027
2455744.57776  18.409   0.033
2455744.79630  18.403   0.025
2455745.57554  18.424   0.039
2455745.75289  18.371   0.025
2455746.59865  18.389   0.026
2455746.78055  18.368   0.028
2455747.67857  18.472   0.038
2455748.65851  18.448   0.026
2455749.61855  18.390   0.024
2455749.78452  18.401   0.036
2455753.57412  18.297   0.046
2455759.82270  18.464   0.045
2455760.57518  18.419   0.039
2455760.76453  18.415   0.031
2455761.59373  18.304   0.020
2455762.62006  18.326   0.027
2455763.49038  18.387   0.028
2455763.67685  18.346   0.025
2455764.50005  18.396   0.026
2455764.67033  18.364   0.021
2455765.54148  18.340   0.026
2455765.74127  18.458   0.033
2455766.61420  18.418   0.024
2455767.48712  18.352   0.032
2455768.52952  18.426   0.025
2455768.72841  18.372   0.022
2455769.56726  18.345   0.023
2455769.77319  18.351   0.032
2455775.63934  18.431   0.032
2455776.72489  18.369   0.033
2455777.65868  18.424   0.023
2455778.56292  18.378   0.030
2455779.69972  18.421   0.028
2455785.52157  18.348   0.039
2455785.71268  18.393   0.044
2455786.65911  18.423   0.031
2455787.49280  18.419   0.033
2455787.69218  18.398   0.032
2455788.61061  18.419   0.032
2455790.48921  18.459   0.033
2455790.67118  18.403   0.027
2455793.49266  18.366   0.030
2455793.67815  18.400   0.025
2455794.59212  18.431   0.029
2455795.58761  18.375   0.035
2455796.56924  18.396   0.031
2455798.68959  18.429   0.040
2455801.65352  18.438   0.032
2455803.53883  18.479   0.049
2455804.63597  18.336   0.028
2455805.59762  18.460   0.025
2455807.55359  18.411   0.033
2455812.54069  18.467   0.048
2455813.52319  18.400   0.034
2455815.48032  18.424   0.035
2455815.65521  18.321   0.026
2455816.62850  18.355   0.041
2455817.63019  18.432   0.040
2455818.61289  18.352   0.039
2455819.62017  18.391   0.028
2455820.59678  18.420   0.034
2455822.55565  18.412   0.034
2455823.48494  18.361   0.044
2455823.57585  18.488   0.035
2455824.50005  18.382   0.032
2455824.59509  18.387   0.026
2455825.51462  18.401   0.033
2455825.61891  18.376   0.033
2455826.54439  18.379   0.030
2455827.48399  18.429   0.048
2455827.56294  18.433   0.039
2455828.48370  18.365   0.034
2455828.57296  18.369   0.029
2455829.49891  18.358   0.031
2455829.58385  18.443   0.028
2455830.52093  18.402   0.025
2455830.59705  18.389   0.033
2455831.56863  18.407   0.028
2455832.51448  18.326   0.023
2455832.59369  18.411   0.039
2455833.55202  18.374   0.026
2455834.51164  18.380   0.024
2455834.58868  18.328   0.028
2455836.48631  18.344   0.044
2455836.56027  18.478   0.044
2455839.51641  18.343   0.038
2455839.59003  18.370   0.053
2455840.55192  18.386   0.031
2455841.48645  18.309   0.045
2455841.57051  18.415   0.039
2455842.52845  18.401   0.046
2455843.48645  18.422   0.047
2455843.57070  18.419   0.034
2455844.51509  18.414   0.033
2455844.59361  18.347   0.052
2455845.55499  18.325   0.041
2455846.51820  18.299   0.044
2455850.54192  18.387   0.028
2455851.50524  18.328   0.028
2455852.53307  18.356   0.045
2455854.52572  18.444   0.037
2455855.51390  18.331   0.038
2455856.51291  18.483   0.053
2455859.52351  18.375   0.032
2455860.53660  18.364   0.035
2455862.50153  18.382   0.034
2455866.51689  18.458   0.065
2455867.52038  18.400   0.038
2455868.52136  18.507   0.061
2455869.51229  18.419   0.042
2455870.51796  18.408   0.036
2455971.86447  18.394   0.030
2455976.88262  18.370   0.026
2455977.88014  18.326   0.028
2455978.89043  18.346   0.027
2455979.89498  18.381   0.044
2455982.83290  18.392   0.031
2455983.83608  18.265   0.030
2455984.83269  18.449   0.029
2455985.81819  18.335   0.035
2455985.89531  18.471   0.032
2455986.87129  18.402   0.026
2455987.84770  18.353   0.027
2455988.83781  18.421   0.036
2455989.81862  18.368   0.027
2455989.89841  18.418   0.036
2455990.86611  18.340   0.026
2455991.84061  18.369   0.024
2455992.81173  18.393   0.033
2455993.80013  18.385   0.043
2455993.87780  18.441   0.034
2455994.84617  18.306   0.025
2455995.79572  18.288   0.028
2455995.87140  18.424   0.026
2455996.81406  18.408   0.028
2455996.89840  18.410   0.022
2455997.84614  18.273   0.025
2455998.79619  18.317   0.028
2455998.88665  18.365   0.023
2455999.81895  18.354   0.029
2455999.90569  18.405   0.026
2456003.90236  18.495   0.035
2456004.83713  18.432   0.026
2456005.76410  18.356   0.029
2456005.85367  18.410   0.025
2456006.79277  18.475   0.025
2456006.89075  18.337   0.020
2456007.79405  18.354   0.026
2456007.88922  18.413   0.021
2456008.78764  18.421   0.031
2456008.88412  18.347   0.024
2456009.78910  18.361   0.023
2456009.88443  18.344   0.021
2456010.78077  18.425   0.025
2456010.87895  18.363   0.021
2456011.76685  18.397   0.030
2456011.88478  18.325   0.030
2456012.78513  18.353   0.025
2456012.88253  18.361   0.017
2456013.77925  18.429   0.023
2456013.88145  18.351   0.022
2456014.75620  18.381   0.028
2456014.85474  18.385   0.022
2456015.73335  18.449   0.029
2456015.81151  18.373   0.018
2456015.90130  18.345   0.019
2456016.79414  18.410   0.022
2456016.89760  18.395   0.019
2456017.78051  18.479   0.022
2456017.87726  18.378   0.018
2456018.76888  18.396   0.029
2456018.84765  18.335   0.019
2456019.74748  18.356   0.031
2456019.84412  18.374   0.020
2456019.92183  18.332   0.022
2456020.77930  18.390   0.022
2456020.87425  18.383   0.018
2456021.72530  18.405   0.034
2456021.80232  18.372   0.025
2456021.89925  18.371   0.020
2456022.75091  18.351   0.027
2456022.82814  18.397   0.025
2456022.92723  18.372   0.034
2456023.78503  18.417   0.027
2456023.86710  18.364   0.021
2456024.74234  18.333   0.035
2456024.84300  18.360   0.023
2456025.72662  18.351   0.039
2456025.80711  18.454   0.041
2456026.70061  18.432   0.053
2456031.80844  18.379   0.025
2456032.73814  18.443   0.026
2456032.91844  18.376   0.020
2456033.86979  18.326   0.020
2456034.79944  18.342   0.019
2456036.71418  18.313   0.024
2456036.93615  18.428   0.040
2456037.89665  18.368   0.024
2456038.85821  18.338   0.021
2456039.85305  18.454   0.027
2456040.81952  18.445   0.025
2456041.77139  18.256   0.023
2456045.91024  18.394   0.027
2456047.73340  18.360   0.023
2456047.92749  18.412   0.024
2456048.85813  18.405   0.023
2456049.78572  18.363   0.018
2456050.67212  18.394   0.034
2456050.86010  18.355   0.024
2456052.66945  18.381   0.036
2456052.84475  18.336   0.026
2456053.70104  18.398   0.037
2456053.89285  18.343   0.030
2456058.73311  18.392   0.042
2456058.90323  18.291   0.025
2456059.78808  18.398   0.022
2456060.79534  18.369   0.023
2456061.68784  18.426   0.031
2456061.86564  18.366   0.025
2456062.73630  18.382   0.034
2456062.91368  18.342   0.031
2456063.90248  18.385   0.027
2456064.83179  18.390   0.022
2456065.66194  18.385   0.026
2456065.84149  18.379   0.022
2456066.76557  18.363   0.018
2456066.93854  18.290   0.022
2456067.75107  18.313   0.017
2456067.91794  18.373   0.022
2456068.76766  18.313   0.018
2456069.72072  18.390   0.021
2456069.90812  18.395   0.021
2456070.70638  18.385   0.025
2456070.88338  18.319   0.021
2456071.68190  18.382   0.025
2456071.86157  18.442   0.024
2456075.66210  18.406   0.021
2456075.84525  18.364   0.020
2456076.70339  18.345   0.020
2456076.88769  18.419   0.030
2456077.83435  18.391   0.023
2456078.63624  18.357   0.029
2456078.81722  18.414   0.022
2456079.61415  18.386   0.023
2456079.80477  18.354   0.024
2456080.58450  18.371   0.036
2456080.75033  18.344   0.031
2456080.93055  18.382   0.025
2456081.70439  18.355   0.024
2456081.88023  18.405   0.032
2456082.70179  18.488   0.049
2456082.89597  18.352   0.054
2456085.69657  18.359   0.035
2456085.86576  18.310   0.058
2456086.64240  18.424   0.024
2456086.82349  18.383   0.025
2456087.61602  18.496   0.029
2456088.58834  18.364   0.021
2456089.66959  18.336   0.024
2456089.91774  18.397   0.034
2456092.78289  18.392   0.023
2456093.61917  18.356   0.023
2456094.66813  18.419   0.027
2456094.84297  18.423   0.029
2456096.66268  18.400   0.024
2456096.85671  18.457   0.042
2456097.79108  18.416   0.026
2456098.58450  18.391   0.032
2456098.76345  18.391   0.023
2456099.64271  18.372   0.037
2456100.61296  18.448   0.030
2456100.79747  18.396   0.030
2456101.56464  18.412   0.030
2456101.74215  18.375   0.022
2456102.52896  18.335   0.040
2456102.70380  18.341   0.023
2456102.86150  18.394   0.034
2456103.61193  18.334   0.021
2456103.81698  18.414   0.028
2456104.77411  18.372   0.021
2456105.53179  18.321   0.029
2456105.72159  18.394   0.022
2456108.53152  18.428   0.037
2456108.71668  18.475   0.028
2456108.87360  18.375   0.029
2456109.70677  18.306   0.026
2456109.86770  18.364   0.040
2456113.67178  18.505   0.038
2456113.82703  18.392   0.034
2456114.68660  18.453   0.034
2456114.85208  18.488   0.044
2456115.63385  18.369   0.026
2456116.49561  18.353   0.023
2456116.67434  18.420   0.025
2456116.83681  18.349   0.026
2456117.65600  18.423   0.025
2456117.81046  18.328   0.029
2456118.58625  18.340   0.020
2456118.77250  18.389   0.022
2456119.54952  18.427   0.024
2456120.56330  18.413   0.029
2456120.76112  18.457   0.030
2456121.55336  18.403   0.019
2456121.72254  18.415   0.020
2456123.60125  18.391   0.025
2456123.77069  18.454   0.027
2456124.58681  18.329   0.021
2456124.77939  18.297   0.031
2456125.59151  18.425   0.023
2456125.78731  18.431   0.029
2456126.62227  18.382   0.022
2456127.52204  18.381   0.026
2456128.54381  18.468   0.023
2456129.66198  18.439   0.022
2456131.61845  18.400   0.023
2456132.64101  18.403   0.028
2456133.58482  18.418   0.029
2456134.50748  18.374   0.038
2456134.71370  18.360   0.039
2456135.69225  18.321   0.027
2456136.61258  18.355   0.040
2456140.48227  18.472   0.050
2456140.66207  18.366   0.037
2456141.50931  18.408   0.034
2456141.68250  18.411   0.032
2456142.55176  18.411   0.042
2456147.56667  18.437   0.025
2456148.49821  18.393   0.021
2456148.68211  18.381   0.022
2456150.53744  18.384   0.029
2456151.54130  18.479   0.037
2456151.70371  18.470   0.036
2456152.59278  18.317   0.023
2456154.52853  18.411   0.026
2456157.67787  18.371   0.027
2456158.61818  18.396   0.025
2456159.52490  18.364   0.032
2456160.50611  18.362   0.025
2456160.71595  18.413   0.026
2456161.60858  18.435   0.028
2456164.59560  18.392   0.037
2456167.58992  18.426   0.047
2456168.60650  18.381   0.026
2456169.59574  18.444   0.027
2456171.55082  18.348   0.027
2456172.50956  18.342   0.019
2456174.64817  18.480   0.041
2456175.63975  18.404   0.027
2456179.63059  18.417   0.034
2456180.61626  18.434   0.033
2456181.57450  18.419   0.025
2456182.58578  18.463   0.026
2456183.63450  18.396   0.025
2456185.58239  18.389   0.022
2456186.59210  18.403   0.027
2456191.48981  18.353   0.037
2456195.48399  18.435   0.035
2456195.57450  18.400   0.029
2456196.48495  18.361   0.034
2456196.57201  18.293   0.032
2456197.48539  18.399   0.039
2456197.57339  18.448   0.034
2456198.59292  18.466   0.054
2456200.61310  18.413   0.042
2456202.55412  18.329   0.045
2456203.55742  18.451   0.044
2456204.50417  18.341   0.026
2456204.58755  18.310   0.030
2456205.53377  18.365   0.023
2456205.60803  18.411   0.025
2456209.55264  18.390   0.042
2456210.50468  18.305   0.028
2456210.58191  18.344   0.031
2456211.53197  18.339   0.024
2456212.53126  18.296   0.025
2456213.56023  18.464   0.040
2456214.54080  18.363   0.032
2456216.54037  18.407   0.029
2456216.58204  18.435   0.051
2456217.56346  18.330   0.023
2456218.54847  18.361   0.032
2456223.51520  18.319   0.040
2456224.50220  18.310   0.042
2456232.50567  18.492   0.047
2456239.51495  18.455   0.046
2456334.85781  18.429   0.031
2456334.89191  18.455   0.052
2456335.86934  18.454   0.026
2456337.88167  18.392   0.030
2456338.85925  18.415   0.033
2456339.87565  18.366   0.021
2456340.88579  18.436   0.027
2456343.89560  18.418   0.045
2456345.83550  18.317   0.022
2456347.84427  18.340   0.030
2456348.83824  18.419   0.029
2456349.85041  18.483   0.036
2456351.85395  18.377   0.029
2456352.85364  18.388   0.025
2456353.82869  18.440   0.029
2456354.84458  18.340   0.021
2456358.86131  18.364   0.026
2456360.84676  18.362   0.020
2456361.83230  18.333   0.023
2456362.83016  18.361   0.025
2456362.85619  18.365   0.026
2456363.82598  18.409   0.029
2456367.84481  18.373   0.018
2456368.78093  18.417   0.027
2456368.87324  18.314   0.020
2456369.80235  18.397   0.023
2456369.90018  18.391   0.018
2456370.84540  18.389   0.022
2456371.77032  18.373   0.025
2456371.85847  18.421   0.020
2456372.76320  18.376   0.027
2456372.85179  18.417   0.021
2456373.78001  18.446   0.036
2456373.86872  18.410   0.027
2456374.78384  18.473   0.030
2456374.87507  18.402   0.022
2456375.78296  18.388   0.022
2456375.89031  18.347   0.019
2456376.79706  18.368   0.023
2456376.88842  18.396   0.018
2456377.81846  18.409   0.023
2456377.89883  18.350   0.018
2456378.81402  18.384   0.023
2456378.89452  18.439   0.021
2456379.81020  18.397   0.026
2456379.89623  18.444   0.024
2456380.79141  18.273   0.021
2456380.89575  18.385   0.022
2456381.82256  18.328   0.020
2456381.90163  18.289   0.018
2456382.80630  18.385   0.029
2456382.88617  18.355   0.029
2456386.81196  18.349   0.025
2456386.90947  18.389   0.029
2456387.71599  18.385   0.030
2456387.80160  18.407   0.026
2456387.88041  18.384   0.023
2456388.72094  18.379   0.032
2456388.82263  18.402   0.021
2456389.72593  18.419   0.035
2456389.80331  18.349   0.021
2456389.87882  18.379   0.021
2456390.75722  18.445   0.024
2456390.84353  18.371   0.021
2456391.71764  18.359   0.035
2456393.71216  18.343   0.029
2456393.90282  18.481   0.033
2456394.86146  18.466   0.027
2456395.82424  18.333   0.018
2456396.77079  18.382   0.018
2456397.71182  18.386   0.021
2456397.88790  18.349   0.019
2456398.81894  18.376   0.021
2456399.72503  18.412   0.021
2456400.68336  18.486   0.034
2456400.90042  18.384   0.023
2456401.83423  18.350   0.019
2456402.74540  18.441   0.031
2456403.83479  18.443   0.019
2456404.77005  18.400   0.023
2456405.82941  18.470   0.036
2456406.77822  18.290   0.055
2456407.72706  18.357   0.032
2456407.90273  18.408   0.028
2456408.83798  18.334   0.031
2456415.72514  18.271   0.029
2456415.91817  18.385   0.026
2456416.81420  18.414   0.020
2456417.72946  18.361   0.026
2456417.90404  18.366   0.026
2456418.75113  18.407   0.023
2456418.92563  18.396   0.025
2456419.81236  18.433   0.023
2456420.66709  18.402   0.021
2456420.83878  18.427   0.020
2456421.84718  18.428   0.025
2456422.79282  18.345   0.025
2456423.78094  18.353   0.025
2456424.62910  18.408   0.030
2456424.82255  18.388   0.022
2456426.66956  18.435   0.025
2456426.91001  18.405   0.024
2456427.90353  18.383   0.028
2456428.70960  18.373   0.037
2456428.89782  18.377   0.025
2456431.69839  18.327   0.028
2456431.88334  18.403   0.026
2456432.73277  18.363   0.024
2456432.90515  18.339   0.023
2456433.70964  18.418   0.027
2456434.63043  18.441   0.039
2456434.81436  18.399   0.027
2456435.66091  18.285   0.028
2456435.84900  18.334   0.025
2456436.64734  18.416   0.031
2456436.83744  18.348   0.028
2456437.93417  18.413   0.050
2456441.70597  18.423   0.038
2456441.87608  18.408   0.038
2456442.65261  18.387   0.024
2456442.83692  18.367   0.021
2456443.64442  18.483   0.029
2456443.75811  18.410   0.034
2456444.71772  18.426   0.027
2456444.85672  18.441   0.028
2456445.66011  18.364   0.023
2456445.86678  18.465   0.037
2456446.64756  18.341   0.020
2456446.83733  18.312   0.019
2456447.62172  18.391   0.023
2456447.80874  18.335   0.019
2456448.57134  18.423   0.034
2456448.75322  18.368   0.018
2456448.92068  18.428   0.045
2456449.69507  18.345   0.021
2456449.87899  18.392   0.027
2456450.64739  18.422   0.021
2456450.82960  18.439   0.026
2456451.59687  18.425   0.031
2456451.78197  18.389   0.025
2456452.55138  18.399   0.025
2456452.78636  18.410   0.021
2456454.75451  18.344   0.021
2456454.91756  18.319   0.025
2456456.53926  18.448   0.024
2456456.72133  18.342   0.018
2456456.91696  18.344   0.024
2456457.85984  18.379   0.025
2456458.64338  18.445   0.024
2456458.82812  18.394   0.026
2456459.59689  18.397   0.026
2456459.78719  18.355   0.023
2456460.61283  18.393   0.029
2456461.54236  18.349   0.031
2456461.72715  18.325   0.027
2456462.61271  18.292   0.032
2456462.87386  18.479   0.033
2456463.64814  18.384   0.028
2456463.83945  18.424   0.029
2456464.65610  18.373   0.033
2456464.84849  18.385   0.032
2456468.64276  18.336   0.047
2456469.54357  18.486   0.036
2456469.73116  18.358   0.025
2456471.65153  18.356   0.031
2456472.71189  18.432   0.027
2456473.66248  18.328   0.019
2456473.84651  18.263   0.031
2456474.61377  18.464   0.035
2456474.79943  18.480   0.034
2456475.57371  18.451   0.029
2456475.77548  18.306   0.026
2456476.54240  18.453   0.034
2456477.53574  18.389   0.030
2456477.72424  18.397   0.026
2456478.57354  18.431   0.030
2456479.63694  18.473   0.026
2456480.54784  18.432   0.035
2456480.73382  18.434   0.025
2456481.54417  18.359   0.027
2456481.78674  18.466   0.031
2456483.81536  18.454   0.034
2456485.51597  18.368   0.026
2456485.74747  18.385   0.020
2456486.48890  18.334   0.026
2456486.69729  18.418   0.026
2456487.48731  18.399   0.025
2456487.68981  18.434   0.019
2456490.73848  18.373   0.024
2456491.80550  18.333   0.031
2456492.64375  18.354   0.035
2456496.47529  18.394   0.054
2456497.55861  18.441   0.037
2456497.74341  18.360   0.033
2456498.57421  18.362   0.020
2456498.75169  18.441   0.028
2456499.58724  18.431   0.029
2456501.52466  18.277   0.028
2456501.72402  18.410   0.030
2456504.73942  18.446   0.035
2456505.66653  18.387   0.025
2456506.55551  18.507   0.044
2456507.62788  18.398   0.031
2456508.55637  18.349   0.024
2456508.74967  18.346   0.026
2456509.65501  18.388   0.020
2456510.54004  18.357   0.020
2456510.74125  18.446   0.035
2456511.69048  18.392   0.024
2456514.57031  18.385   0.023
2456515.51057  18.462   0.023
2456516.49914  18.384   0.029
2456518.54315  18.343   0.020
2456519.48383  18.366   0.025
2456519.70138  18.306   0.026
2456523.60558  18.371   0.029
2456525.54177  18.381   0.039
2456529.61251  18.406   0.040
2456531.60037  18.353   0.022
2456532.58034  18.369   0.023
2456533.61172  18.391   0.026
2456534.65632  18.387   0.031
2456539.53345  18.354   0.022
2456541.52929  18.363   0.025
2456543.60353  18.286   0.024
2456545.50251  18.359   0.022
2456546.52549  18.482   0.048
2456551.50185  18.313   0.045
2456555.62585  18.420   0.045
2456558.58523  18.345   0.024
